timestamp,open,high,low,close,volume
2025-01-15 14:30:00+00:00,21220.59375,21234.787109375,21026.84765625,21069.521484375,0
2025-01-15 15:30:00+00:00,21163.765625,21225.453125,21158.67578125,21221.796875,118568762
2025-01-15 16:30:00+00:00,21158.736328125,21163.7421875,21087.115234375,21163.7421875,87578452
2025-01-15 17:30:00+00:00,21217.9140625,21218.125,21157.119140625,21165.5703125,74532665
2025-01-15 18:30:00+00:00,21247.71484375,21248.802734375,21201.111328125,21217.306640625,73731135
2025-01-15 19:30:00+00:00,21273.779296875,21285.712890625,21236.15625,21247.955078125,88534405
2025-01-15 20:30:00+00:00,21235.876953125,21280.8828125,21231.6328125,21272.853515625,102817711
2025-01-16 14:30:00+00:00,21215.541015625,21328.697265625,21180.955078125,21328.697265625,0
2025-01-16 15:30:00+00:00,21248.759765625,21312.107421875,21187.326171875,21213.353515625,134630694
2025-01-16 16:30:00+00:00,21262.048828125,21262.98828125,21165.46875,21249.44921875,101058043
2025-01-16 17:30:00+00:00,21186.369140625,21261.30078125,21185.21484375,21261.30078125,71689214
2025-01-16 18:30:00+00:00,21187.17578125,21191.400390625,21111.994140625,21187.322265625,92380495
2025-01-16 19:30:00+00:00,21175.67578125,21234.615234375,21162.083984375,21188.671875,81897104
2025-01-16 20:30:00+00:00,21090.1640625,21189.203125,21087.935546875,21174.15625,91206735
2025-01-17 14:30:00+00:00,21376.5625,21462.833984375,21335.240234375,21459.552734375,0
2025-01-17 15:30:00+00:00,21472.845703125,21480.34765625,21370.828125,21381.64453125,133305796
2025-01-17 16:30:00+00:00,21467.587890625,21477.46484375,21409.125,21473.51953125,102977021
2025-01-17 17:30:00+00:00,21497.673828125,21515.763671875,21452.421875,21467.65625,93561255
2025-01-17 18:30:00+00:00,21475.23828125,21500.453125,21456.431640625,21497.712890625,89335375
2025-01-17 19:30:00+00:00,21445.0,21484.78515625,21434.685546875,21475.1328125,100820223
2025-01-17 20:30:00+00:00,21440.8671875,21480.740234375,21426.76953125,21446.203125,105210595
2025-01-21 14:30:00+00:00,21489.4921875,21560.8984375,21383.62109375,21558.94921875,0
2025-01-21 15:30:00+00:00,21479.9296875,21504.22265625,21444.318359375,21490.607421875,121123734
2025-01-21 16:30:00+00:00,21546.4296875,21550.166015625,21458.98828125,21481.0234375,99149196
2025-01-21 17:30:00+00:00,21600.140625,21620.2265625,21545.0078125,21545.650390625,99687162
2025-01-21 18:30:00+00:00,21593.578125,21612.046875,21561.646484375,21601.583984375,87124142
2025-01-21 19:30:00+00:00,21595.400390625,21597.587890625,21551.00390625,21593.658203125,85038389
2025-01-21 20:30:00+00:00,21566.3203125,21605.775390625,21549.83984375,21595.138671875,96783849
2025-01-22 14:30:00+00:00,21862.060546875,21886.255859375,21758.64453125,21763.00390625,0
2025-01-22 15:30:00+00:00,21900.3671875,21901.78515625,21844.291015625,21858.208984375,135120400
2025-01-22 16:30:00+00:00,21920.7421875,21943.037109375,21895.78125,21900.8125,106462338
2025-01-22 17:30:00+00:00,21865.962890625,21922.568359375,21862.009765625,21920.171875,84331094
2025-01-22 18:30:00+00:00,21870.02734375,21900.529296875,21865.8671875,21866.791015625,85869422
2025-01-22 19:30:00+00:00,21865.37890625,21890.626953125,21859.177734375,21869.59375,88388925
